ave_dist = 0.234769
KLDist  weight    KLDist*weight   Percent
0.086450  0.119403  0.010322           4.40%
0.251541  0.119403  0.030035          12.79%
0.268368  0.119403  0.032044          13.65%
0.381456  0.119403  0.045547          19.40%
0.358596  0.119403  0.042817          18.24%
0.119216  0.119403  0.014235           6.06%
0.225226  0.164179  0.036977          15.75%
0.190875  0.119403  0.022791           9.71%
