ave_dist = 0.027334
BDist  weight    BDist*weight   Percent
0.019307  0.119403  0.002305           8.43%
0.019403  0.119403  0.002317           8.48%
0.047468  0.119403  0.005668          20.74%
0.047709  0.119403  0.005697          20.84%
0.024680  0.119403  0.002947          10.78%
0.028483  0.119403  0.003401          12.44%
0.012397  0.164179  0.002035           7.45%
0.024824  0.119403  0.002964          10.84%
