ave_dist = 0.009147
BDist  weight    BDist*weight   Percent
0.076169  0.081633  0.006218          67.98%
0.011102  0.102041  0.001133          12.38%
0.000066  0.173469  0.000011           0.13%
0.000032  0.122449  0.000004           0.04%
0.000015  0.153061  0.000002           0.03%
0.000242  0.091837  0.000022           0.24%
0.000427  0.081633  0.000035           0.38%
0.002801  0.122449  0.000343           3.75%
0.019301  0.071429  0.001379          15.07%
