ave_dist = 0.112467
KLDist  weight    KLDist*weight   Percent
0.100562  0.081633  0.008209           7.30%
0.076952  0.102041  0.007852           6.98%
0.108258  0.173469  0.018780          16.70%
0.127656  0.122449  0.015631          13.90%
0.129855  0.153061  0.019876          17.67%
0.108810  0.091837  0.009993           8.89%
0.105096  0.081633  0.008579           7.63%
0.117235  0.122449  0.014355          12.76%
0.128681  0.071429  0.009192           8.17%
